"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"67858",1,"پھنسی | پھوڑیا | ددورا | دنبل | کیل | مہاسا","acne","منھ وغیرہ پر کے وہ دانے جو خاص طور پر جوانی میں نکلتے ہیں","an inflammatory disease involving the sebaceous glands of the skin; characterized by papules or pustules or comedones"
"67881",1,"اِکُوتا | چھاجن","eczema","ایک طرح کی جلدی بیماری","generic term for inflammatory conditions of the skin; particularly with vesiculation in the acute stages"
"67885",1,"منِی مالا","hickey | love bite","جوش جذبات وغیرہ میں گال وغیرہ پر داںتوں سے کاٹنے پر پڑا ہوا گول نشان:""وہ اپنےگال پر کی منِی مالا کو چھپارہی تھی""","a temporary red mark on a person's skin resulting from kissing or sucking by their lover"
"67900",1,"برص | سفیدداغ","leukoderma","ایک طرح کی جلد کی بیماری جس میں جسم پر سفید دھبا پڑ جا تا ہے","a congenital skin condition characterized by spots or bands of unpigmented skin"
"67915",1,"اپرس","psoriasis","اک قسم کی جلدی بیماری","a chronic skin disease characterized by dry red patches covered with scales; occurs especially on the scalp and ears and genitalia and the skin over bony prominences"
"67935",1,"اَربُد | ٹیومر | رسَولی | گانٹھ | گلٹی","neoplasm | tumor | tumour","ایک بیماری جس میں جسم پرگانٹھ پڑجاتےہیں","an abnormal new mass of tissue that serves no purpose"
"67961",1,"بھگندر | راج پھوڑا | سرطان | کیکڑا | کینسر","cancer | malignant neoplastic disease","ایک نہ دبایا جا سکنے والا خودرو جو تیزی سے بڑھتا ہے","any malignant growth or tumor caused by abnormal and uncontrolled cell division; it may spread to other parts of the body through the lymphatic system or the blood stream"
"68045",1,"آنکھ میں پانی اترنےکامرض جس سےبینائی جاتی رہتی ہے | موتیابند","cataract","آنکھ کا ایک مرض جس میں پتلی کے آگے جھلی سی پڑجاتی ہے","clouding of the natural lens of the eye"
"68096",1,"ٹپکا | رُگنا | کُھرپکا | کُھرہا","foot-and-mouth disease | hoof-and-mouth disease","جانوروں کی ایک بیماری جس میں ان کےکُھراورمنہ میں دانےنکل آتےہیں","acute contagious disease of cloven-footed animals marked by ulcers in the mouth and around the hoofs"
"68136",1,"آب ترسی | ریبیز | ہائیڈروفوبیا","hydrophobia | lyssa | madness | rabies","کتےوغیرہ کےکاٹنےسے وائرس کے ذریعہ پھیلنےوالی بیماری جس میں مریض کو پانی سے ڈرہونےلگتاہے","an acute viral disease of the nervous system of warm-blooded animals (usually transmitted by the bite of a rabid animal); rabies is fatal if the virus reaches the brain"
"68169",1,"نباتاتی مرض","plant disease","نباتات میں ہونے والامرض:""فصلوں میں کئی قسم کے نباتاتی امراض کے ہونے کا خطرہ رہتا ہے""","a disease that affects plants"
"68224",1,"چوٹ | نقصان","harm | hurt | injury | trauma","NO_GLOSS","any physical damage to the body caused by violence or accident or fracture etc."
"68227",1,"خراش | خرانٹ | کھرونچ","abrasion | excoriation | scrape | scratch","جسم کے چمڑے کا چھل جانے کا نشان","an abraded area where the skin is torn or worn off"
"68230",1,"چیرا | کٹا","cut | gash | slash | slice","چیرنےیاکاٹنےسےیاچیرنےیاکٹنےسےبناہوازخم یاگھاؤ","a wound made by cutting"
"68232",1,"دانت کازخم | دانت کاگھاؤ | زخم دندان","bite","وہ زخم جو دانت کا ٹنے سے ہوا ہو","a wound resulting from biting by an animal or a person"
"68240",1,"اجرائے دم | خون بہاو","bleeding | haemorrhage | hemorrhage","جسم کے کسی حصے کے کٹنے یا پھٹنے کی وجہ سے یا کسی اور وجہ سے خون بہنے کا عمل","flow of blood from a ruptured blood vessels"
"68247",1,"گڑم | گُلم | گلمہ | گنبہ","bump","ماتھے یاسرپرچوٹ لگنےسے ابھرآنےوالی گول سوجن","a lump on the body caused by a blow"
"68250",1,"جھلسن","scorch | singe","جھلسی ہوئی جگہ","a surface burn"
"68253",1,"جھلسن | جھونس","erythema solare | sunburn","جھلسنے کا عمل","redness of the skin caused by exposure to the rays of the sun"
"68263",1,"شکستہ | فریکچر","break | fracture","ہڈی ٹوٹ جانے کا عمل","breaking of hard tissue such as bone"
"68292",1,"افزودگی امعا | ہَرنیا","inguinal hernia","آنت کی ایک بیماری جس میں انگیونل سوراخ پر آنت باہرکونکل جاتی ہے:""ہَرنیا میں آنت میں بڑھ جاتی ہے""","hernia in which a loop of intestine enters the inguinal canal; the most common type of hernia in males"
"68304",1,"زخم | گھاؤ","lesion | wound","جسم کا وہ عضو یا حصہ جو کٹنے پھٹنے ،سْرنے گلنے وغیرہ کے سبب خراب ہو گیاہویا جسم پر کاٹا ہوا یا چیرا ہوا مقام","any break in the skin or an organ caused by violence or surgical incision"
"68308",1,"علامت | قب | مرض کی علامت","symptom","عام جسمانی حالت یا عمل میں ہوئی تبدیلی جوکسی مریض کو احساس ہوتے ہیں اور جوکسی نہ کسی بیماری کی علامت ہوتے ہیں:""قب توٹائفائڈ کے لگتے ہیں""","(medicine) any sensation or change in bodily function that is experienced by a patient and is associated with a particular disease"
"68371",1,"چھینک","sneeze | sneezing | sternutation","بہاؤسمیت آواز کرتا ہوا ناک سے ایکا ایک نکلنے والی ہوا کا جھونکا","a symptom consisting of the involuntary expulsion of air from the nose"
"68412",1,"چکتا","efflorescence | rash | roseola | skin rash","خون کی خرابی سے جسم پر پڑنےوالا گول داغ یا سوجن","any red eruption of the skin"
"68416",1,"پیڑا | درد","hurting | pain","NO_GLOSS","a symptom of some physical hurt or disorder"
"68427",1,"بےچینی | تکلیف | غم","burn | burning","ایک مرض جس میں جسم میں جلن محسوس ہوتی ہے:""غم کےشکارشخص نےاپنے جسم پرنیم پتی کالیپ لگایا ہے""","pain that feels hot as if it were on fire"
"68436",1,"تسدیہ | سردرد","cephalalgia | head ache | headache","سر درد:""سونا میرے لئے سردرد کا سب سے اچھا علاج ہے""","pain in the head caused by dilation of cerebral arteries or muscle contractions or a reaction to drugs"
"68439",1,"بواسیر","haemorrhoid | hemorrhoid | piles","ایک بیماری جس میں مقعد میں مسّےنکل آتےہیں","pain caused by venous swelling at or inside the anal sphincter"
"68440",1,"پیٹ درد | دردشکم","bellyache | gastralgia | stomach ache | stomachache","پیٹ کا درد:""وہ پیٹ درد سے پریشان ہے""","an ache localized in the stomach or abdominal region"
"68443",1,"دردنیم سر | یک طرفہ  دردسر","hemicrania | megrim | migraine | sick headache","آدھے سرکادرد","a severe recurring vascular headache; occurs more frequently in women than men"
"68460",1,"ٹھیس | درد | ہوک","pang | sting","شدید یا بہت تکلیف دہ درد خاص طور سے دلی یا ذہنی تکلیف","a mental pain or distress"
"68474",1,"چرچراہٹ","smart | smarting | smartness","چرچرانے کی حالت یاتاثر","a kind of pain such as that caused by a wound or a burn or a sore"
"68495",1,"ایسیڈیٹی | تُرش جگر | تیزابیت","heartburn | pyrosis","ایک مرض یاجسم کی ایک حالت جس میں جگر بڑھ جاتاہے:""ترش جگرمیں جوکچھ کھاناکھایاجاتاہےوہ جگرکی خرابی کی سبب کھٹاہوجاتاہے""","a painful burning sensation in the chest caused by gastroesophageal reflux (backflow from the stomach irritating the esophagus); symptomatic of an ulcer or a diaphragmatic hernia or other disorder"
"68502",1,"بدہضمی","dyspepsia | indigestion | stomach upset | upset stomach","وہ مرض جس میں کھانا نہیں ہضم ہوتا","a disorder of digestive function characterized by discomfort or heartburn or nausea"
"68511",1,"سردی","catarrh","NO_GLOSS","inflammation of the nose and throat with increased production of mucus"
"68516",1,"جُوڑِی | سردجارا","ague | chills and fever","جاڑادےکر چڑھنےوالا بخار:""جُوڑی ایک وائرس سے پیدا بیماری ہے""","successive stages of chills and fever that is a symptom of malaria"
"68574",1,"سطحی سوزش","founder | laminitis","گھوڑے کے سُم سے منسلک پرت دار ریشے کے سوجنے کی حالت:""سطحی سوزش ایک قسم کے مرض کی علامت ہے""","inflammation of the laminated tissue that attaches the hoof to the foot of a horse"
"68637",1,"ٹانسل","tonsillitis","گلے کے سوج جانے کا ایک مرض:""ٹانسل ہونے پر ٹھنڈی اور کھٹی چیزیں نہیں کھانی چاہیے""","inflammation of the tonsils (especially the palatine tonsils)"
"68653",1,"کھانسی","cough | coughing","NO_GLOSS","sudden expulsion of air from the lungs that clears the air passages; a common symptom of upper respiratory infection or bronchitis or pneumonia or tuberculosis"
"68654",1,"ہچکی","hiccough | hiccup | singultus","ایک جسمانی عمل جس میں پیٹ یا سینے کی ہواکچھ رک رک کر گلے کے راستے نکلنے کی کوشش کر تی ہے","(usually plural) the state of having reflex spasms of the diaphragm accompanied by a rapid closure of the glottis producing an audible sound; sometimes a symptom of indigestion"
"68666",1,"بےچینی | بےقراری | پھڑکن","twitch | twitching | vellication","پھڑکنے کا عمل","a sudden muscle spasm; especially one caused by a nervous condition"
"68680",1,"چیچک رو","pockmark","وہ جس کے چہرے پر چیچک کے داغ ہوں","a scar or pit on the skin that is left by a pustule of smallpox or acne or other eruptive disease"
"68685",1,"گھٹا","clavus | corn","جسم پر،خاص طور سے پیر پر،ابھراہواسخت موٹا نشان جو رگڑ لگنے سے پڑ جاتاہے","a hard thickening of the skin (especially on the top or sides of the toes) caused by the pressure of ill-fitting shoes"
"68687",1,"نظری دھبے","floater | musca volitans | muscae volitantes | spots","آنکھ میں بہتے ہوئے دکھائی دینے والے دھبے:""نظری دھبے مرض کی علامت ہے""","spots before the eyes caused by opaque cell fragments in the vitreous humor and lens"
"68688",1,"بخار | بدن کی گرمی | حرارت","febricity | febrility | fever | feverishness | pyrexia","جسم کی حالت بتانے والی گرمی","a rise in the temperature of the body; frequently a symptom of infection"
"68699",1,"فیل پا | فیل پاؤں | فیل پایہ","elephantiasis","ایک بیماری جس میں پیر پھول کرہاتھی کے پیرکی طرح ہوجاتاہے","hypertrophy of certain body parts (usually legs and scrotum); the end state of the disease filariasis"
"68713",1,"ڈِسپنیا | ڈِسنیا | سانس پھولنا","dyspnea | dyspnoea","ایک بیماری جس میں سانس پھولتی ہے:""وہ ڈسپنیا سے متاثرہے""","difficult or labored respiration"
"68720",1,"خونی سیلان الرحم | دموی سیلان الرحم","metrorrhagia","سیلان الرحم کی ایک قسم:""""""دموی سیلان الرحم میں اندام نہانی سے خون بہتاہے""","bleeding from the uterus that is not due to menstruation; usually indicative of disease (as cervical cancer)"
"68721",1,"نکسیر | نَکْسِیْر","epistaxis | nosebleed","NO_GLOSS","bleeding from the nose"
"68723",1,"بستگی | قبض | قبضیت | کرفتگی","constipation | irregularity","وہ بیماری جس میں پیٹ میں پاخانہ رکا رہتا ہے اور جلدی باہر نہیں نکلتا","irregular and infrequent or difficult evacuation of the bowels; can be a symptom of intestinal obstruction or diverticulitis"
"68730",1,"چکر","dizziness | giddiness | lightheadedness | vertigo","ایک جسمانی حالت جس میں کسی سبب سے ایسا محسوس ہوتا ہے کہ سب کچھ گول گول گھوم رہی ہے:""کبھی کبھی بغیر کھائے پیے رہنے کے سبب بھی چکر آتا ہے""","a reeling sensation; a feeling that you are about to fall"
"68737",1,"ارادہ | حوصلہ | ذہنی رویہ | عزم | ہمت","morale","دل کی قوت","a state of individual psychological well-being based upon a sense of confidence and usefulness and purpose"
"68738",1,"دھن | دھیان | سوچ | غور | فکر","anxiety | anxiousness","کشمکش، عدم سکون،پریشانی اور گھبراہٹ سے پیدا شدہ ذہنی کیفیت","a relatively permanent state of anxiety occurring in a variety of mental disorders"
"68747",1,"بےچینی | تناؤ | ٹینشن | ذہنی دباؤ | شدت جوش | کشاکش | کھنچاؤ","stress | tenseness | tension","ڈر،خوف اور فکر وغیرہ کے سبب دماغ کی نسوں کے تن جانے کا عمل جس سے بےچینی بڑھ جاتی ہے","(psychology) a state of mental or emotional strain or suspense"
"68753",1,"واہمہ","hallucination","بیماری، ذہنی عدم استحکام وغیرہ کی وجہ سے پیدا وہ عمر جس میں کوئی وہ سنتا یا دیکھتا ہے جو اصل میں نہیں ہوتا:""بڑھاپےکےسبب انہیں واہمہ کی بیماری ہوگئی ہے""","illusory perception; a common symptom of severe mental disorder"
"68761",1,"شونيہ واد | لاشئیت | لاوجودیت","nihilism | nihilistic delusion","(بوددھوں کا) ایک نظریہ جس کے مطابق خدا یا زندگی کا وجود نہیں مانا جاتا:""آدی شنکراچاریہ کے دور میں لاوجودیت سے انسانی زندگی متاثر تھی""","the delusion that things (or everything, including the self) do not exist; a sense that everything is unreal"
"68818",1,"خمار | سرشاری | متوالاپن | مدہوشی | مستی","delirium","متوالایامدمست ہونے کی حالت","a usually brief state of excitement and mental confusion often accompanied by hallucinations"
"68841",1,"بائی","craze | delirium | frenzy | fury | hysteria","اضطراب یا غصہ کے مارے پاگل ہونے کی حالت یا کیفیت:""بائی کی وجہ سے وہ کسی کو بھی کچھ بھی بول دیتا ہے""""","state of violent mental agitation"
"68856",1,"پاگل پن | دیوانگی | دیوانہ پن","insanity","دماغ کا وہ مرض جس میں دل اور دماغ کا توازن بگڑجاتا ہے","relatively permanent disorder of the mind"
"68867",1,"بداخلاقی | بدکرداری | جہالت | کم عقلی","irrationality | unreason","عقل کی کمی یا سوچنے سمجھنے کی صلاحیت کا فقدان","the state of being irrational; lacking powers of understanding"
"68870",1,"دماغی عارضہ | ذہنی خامی | نفسی عارضہ","psychosis","ذہن میں پیدا ہونے والی خامی","any severe mental disorder in which contact with reality is lost or highly distorted"
"68873",1,"انفصام","dementia praecox | schizophrenia | schizophrenic disorder | schizophrenic psychosis","NO_GLOSS","any of several psychotic disorders characterized by distortions of reality and disturbances of thought and language and withdrawal from social contact"
"68892",1,"تتلاہٹ | تتلائی | تلاپن | لکنیت","stammer | stutter","تتلانے کی حالت","a speech disorder involving hesitations and involuntary repetitions of certain sounds"
"68895",1,"جھنجھلاہٹ | کھندق | کھیج | کوڑھن","fret | lather | stew | sweat | swither","کھیجنے کاتاثریاوہ غصہ جو من ہی من رہے","agitation resulting from active worry"
"68909",1,"آفت | تہلکہ | شوروغل | کہرام","panic | scare","لوگوں میں گھبراہٹ پھیلانے یا ان کی ہڈیاں تک کنپا دینے والی بھاری ہلچل","sudden mass fear and anxiety over anticipated events"
"68911",1,"بوکھلاہٹ | جھلاہٹ","conniption | fit | scene | tantrum","غصہ یا ناراض ہونے کا عمل یا جذبہ","a display of bad temper"
"68919",1,"ٹوٹکا | ٹونا | جادو | جادو کا منتر | سحر | منتر","enchantment | spell | trance","NO_GLOSS","a psychological state induced by (or as if induced by) a magical incantation"
"68922",1,"پریشانی | دقت | مشکل","difficulty","وہ حالت جس میں کوئی کام کرنے میں کچھ دقت یا رکاوٹ ہو","a condition or state of affairs almost beyond one's ability to deal with and requiring great effort to bear or overcome"
"68929",1,"گورکھ دھندا","fix | hole | jam | kettle of fish | mess | muddle | pickle","ایسا جھنجھٹ یا بکھیڑا جس سے جلدی نجات نہیں ملے:""یا خدا میں یہ کس گورکھ دھندے میں پھنس گیا""","informal terms for a difficult situation"
"68934",1,"دقت | مسائل | مَسْلَہ | مصیبت","job | problem","NO_GLOSS","a state of difficulty that needs to be resolved"
"68940",1,"الحاق | پہچان | تسلیم | شناخت | مقبول | منظور","acknowledgement | acknowledgment | recognition","قابل قبول ہونے کی حالت یا احساس","the state or quality of being recognized or acknowledged"
"68953",1,"تفریق | جدائی | علیحدگی","discreteness | distinctness | separateness | severalty","الگ ہونے کا عمل،حالت یا کیفیت","the state of being several and distinct"
"68956",1,"اکیلاپن | تنہائی‎","loneliness | solitariness","NO_GLOSS","the state of being alone in solitary isolation"
"68961",1,"اخفا | بھید | پوشیدہ | راز | رازداری | سریت | مخفی","concealment | privacy | privateness | secrecy","رازدارانہ ہونے کی حالت یا جذبہ","the condition of being concealed or hidden"
"68975",1,"سمجھوتہ | معاہدہ | مفاہمت","alliance | confederation","ریاستوں، گروہوں وغیرہ میں ہونے والا یہ عزم کہ اب ہم آپس میں نہیں لڑیں گے اور دوستی کے ساتھ رہیں گے یا فلاں علاقوں میں فلاں طریقے کا برتاؤ کریں گے","the state of being allied or confederated"
"68984",1,"سازگاری | موافقت | موزونیت | نباہ","consistency","موزوں ہونے کی حالت یا جذبہ","logical coherence and accordance with the facts"
"68990",1,"تسلسل","continuity","NO_GLOSS","uninterrupted connection or union"
"68996",1,"عدم استعمال | متروکیت","disuse | neglect","استعمال کی کمی","the state of something that has been unused and neglected"
"69003",1,"پائیداری | پختگی | مضبوطی","matureness | maturity","پختہ ہونے کی حالت یا تاثر:""اس بچے کی ذہنی پختگی عمر کے مطابق نہیں ہے""","state of being mature; full development"
"69004",1,"بلوغت | جوانی | شباب","adulthood","بچپن او ربڑھاپے کے درمیان کا وقفہ یا جوان ہونے کی حالت","the state (and responsibilities) of a person who has attained maturity"
"69009",1,"بہار","youth","جوانی کا نکھار یا جوانی کا رنگ","early maturity; the state of being young or immature or inexperienced"
"69015",1,"جوانی کا آغاز | عنفوان شباب","adolescence","کسی بھی آدمی کی گیارہ سے پندرہ سال تک کی حالت","in the state that someone is in between puberty and adulthood"
"69016",1,"بچپن | خردسالی | صغرسنی | کم عمری | کمسنی | لڑکپن | نوعمری","childhood | puerility","بچہ ہونے کی حالت","the state of a child between infancy and adolescence"
"69029",1,"درجہ بندی | رینکنگ","ranking","کھِل میں کسی معیارمیں دوسروں کے مقبابلےمیں کسی کھلاڑی یا ٹیم کی جگہ:""ہندوستان یک روزہ کرکٹ کی رینکنگ میں پہلےمقام پرہے""","position on a scale in relation to others in a sport"
"69041",1,"اصالت | خاندانی پن | شرافت","nobility | noblesse","خاندانی یا اشراف ہونے کی حالت یا جذبہ:""انھیں دیکھ کرہی ان کی شرافت کا علم ہوجاتا ہے""","the state of being of noble birth"
"69062",1,"بل | توانائی | زور","focus | stress","کسی خاص چیز وغیرہ کو دی جانے والی اہمیت","special emphasis attached to something"
"69064",1,"آخری حد | انتہا | عروج","distinction | eminence | note | preeminence","جذبات، قیمت ،اہمیت وغیرہ کی سب سے بڑھی ہوئی حالت","high status importance owing to marked superiority"
"69065",1,"بادشاہ | راجہ | سلطان","king","وہ جو کسی خاص طبقہ، جماعت،علاقے وغیرہ میں سب سے اعلیٰ ہو","preeminence in a particular category or group or field"
"69066",1,"آبرو | احترام | افتخار | رتبہ | شان | عزت | عصمت | مان | ناک | وقار","prestige | prestigiousness","معزز ہونے کی حالت یا احساس","a high standing achieved through success or influence or wealth etc."
"69067",1,"پوشیدگی | گمنامی | نامعلومی","obscurity","مشہور نہ ہو نے کی حالت یا تصور","an obscure and unimportant standing; not well known"
"69074",1,"افوا | بدنامی | چرچا | رسوائی | شہرت | شہرہ | ناموری | نیکنامی","celebrity | fame | renown","مشہور ہو نے کی حالت یا تصور","the state or quality of being widely honored and acclaimed"
"69093",1,"ڈھلان | زوال | سست رفتاری | عدم ترقی","decadence | decadency | degeneracy | degeneration","نا کامی کی جانب گامزن ہونے کا عمل یا جذبہ","the state of being degenerate in mental or moral qualities"
"69110",1,"بےلگامی | تاناشاہی | منمانی","absolutism | despotism | tyranny","بے لگام ہونے کی حالت:""راجا کی تاناشاہی سے عوام پریشان ہے""","dominance through threat of punishment and violence"
"69111",1,"اجارہ داری | اختیار | قبضہ","monopoly","کسی چیز کا یا کاروبار وغیرہ پر کسی آدمی جماعت یا معاشرے کا ہونے والا پورا پورا حق","exclusive control or possession of something"
"69118",1,"راحت","ease | relief","بوجھ ،وزن ،جواب دہی وغیرہ سے چھٹی ملنےپرہونےوالی آسانی:""شادی ہوجانےکےبعد اس نے راحت کی سانس لی""","the condition of being comfortable or relieved (especially after being relieved of distress)"
"69130",1,"صحت | طبیعت","health | wellness","NO_GLOSS","a healthy state of wellbeing free from disease"
"69132",1,"قابل ترحّم | قابل رحم","miserableness | misery | wretchedness","قابل رحم ہونے کی حالت یا کیفیت:""اس کی قابل رحم حالت پر وہ روپڑا""","a state of ill-being due to affliction or misfortune"
"69135",1,"تکلیف | دکھ | غم","suffering | woe","انتہائی تکلیف:""خدا کےتئیں عقیدت روحانی غم کوکم کرتی ہے""","misery resulting from affliction"
"69136",1,"دکھ | ستم | عذاب | مصبیت | مظالم","anguish","جسم  یا دل کو دی جانے والی یا ہونے والی اذیت","extreme distress of body or mind"
"69138",1,"تنگی | عدم دستیابی | فقدان | قلت | کمی | کمیابی","deficiency | lack | want","نایاب ہونے کی حالت یا تصور","the state of needing something that is absent or unavailable"
"69143",1,"تنگ دستی | تنگی | غربت | قلت | کڑکی | کمی | مفلسی | ناداری","stringency | tightness","کسی چیز کے کم ہونے کی حالت یا جذبہ","a state occasioned by scarcity of money and a shortage of credit"
"69144",1,"احتیاج | حالت | خواہش | ضرورت | مانگ","necessity","NO_GLOSS","the condition of being essential or indispensable"
"69147",1,"اضطراب | افراتفری | بدحواسی | ہڑبڑی | ہلچل","haste | hurry","جلدی یااتاولےپن کے سبب ہونے والی گھبراہٹ","a condition of urgency making it necessary to hurry"
"69170",1,"خالی پن | کھوکھلاپن | ناراستی","emptiness","خالی ہونے کی حالت یا اثر","the state of containing nothing"
"69177",1,"برہنگی | بے پردگی | بےلباسی | جسم نمائی | عریانیت | کھلاپن","nakedness | nudeness | nudity","ننگا ہونے کی حالت یا جذبہ","the state of being without clothing or covering of any kind"
"69194",1,"پروردگار","omnipotence","NO_GLOSS","the state of being omnipotent; having unlimited power"
"69201",1,"اتحاد | باہمی موافقت | وحدت | یگانگت","integrity | unity | wholeness","غیر منقسم ہونے کی حالت یا احساس","an undivided or unbroken completeness or totality with nothing wanting"
"69202",1,"کاملیت | کلیت","completeness","مکمل ہونے کی حالت یا احساس یا جس میں کوئی کمی وغیرہ نہ ہو","the state of being complete and entire; having everything that is needed"
"69216",1,"بگاڑ | خرابی | فتور | فساد | گڑبڑی","defect | fault | flaw","خراب ہونے کی حالت یا کیفیت","an imperfection in a device or machine"
"69253",1,"لنگ پن | لنگڑاپن | لنگڑاہٹ","lameness","لنگڑا لولا ہونے کی حالت یا جذبہ:""لنگ پن کے سبب وہ دوڑ نہیں سکتا""","an imperfection or defectiveness"
"69258",1,"اچھا | بہتر | خوشی | خیریت | راضی","prosperity | successfulness","آسودہ اور صحت مند رہنے کی حالت","the condition of prospering; having good fortune"
"69263",1,"بہرمندی | فتح | فروغ | کامرانی | کامیابی","success","کامیاب ہونے کی حالت یا تاثر","a state of prosperity or fame"
"69266",1,"بد نصیبی | بدقسمتی | سوبختی | کم بختی | کم نصیبی","bad luck | ill luck | misfortune | tough luck","مند یا بری قسمت","an unfortunate state resulting from unfavorable outcomes"
"69267",1,"گردش","adversity | hard knocks | hardship","بدقسمتی کی حالت یا برے دنوں کا پھیر:""""اس کے ستارے آج کل گردش میں ہیں""","a state of misfortune or affliction"
"69279",1,"مایوسی | ناامیدی | ناکامی | ناکامیابی","failure","ناکام ہونے کی حالت یا تاثر","lack of success"
"69282",1,"دیوالیہ پن","bankruptcy | failure","NO_GLOSS","inability to discharge all your debts as they come due"
"69283",1,"دیوالہ","bankruptcy","کسی چیزیاصفت کی یکسرکمی","a state of complete lack of some abstract property"
"69289",1,"حالت","state | state of matter","علم کیمیا میں تسلیم شدہ وہ تین صورت جس میں سبھی مادے شامل ہیں","(chemistry) the three traditional states of matter are solids (fixed shape and volume) and liquids (fixed volume and shaped by the container) and gases (filling the container)"
"69293",1,"گیس","gas | gaseous state","مادہ کی وہ بےشکل حالت جس کی کثافت سب سے کم ہو","the state of matter distinguished from the solid and liquid states by: relatively low density and viscosity; relatively great expansion and contraction with changes in pressure and temperature; the ability to diffuse readily; and the spontaneous tendency to become distributed uniformly throughout any container"
"69295",1,"اغلب | امکان | امید | اندازہ | توقع | گمان","possibility | possibleness","وہ جو ہو سکتا ہو","capability of existing or happening or being true"
"69306",1,"موقع","chance | opportunity","NO_GLOSS","a possibility due to a favorable combination of circumstances"
"69308",1,"دن | روز | ساعت | وقت","day","اچھا وقت","a period of opportunity"
"69310",1,"پیشی | سنوائی","audience | hearing","عدلیہ یا افسر کے سامنے کسی مقدمے کے پیش ہونے اورسنے جانے کی کارروائی","an opportunity to state your case and be heard"
"69314",1,"گنجائش","room","اٹنے یاسمانےیادرستگی وغیرہ کی جگہ","opportunity for"
"69323",1,"پاکی | پاکیزگی | خالص پن | کھراپن","pureness | purity","کھرا ہونے کی حالت یا احساس","being undiluted or unmixed with extraneous material"
"69325",1,"آلائش | آلودگی | ناپاکی | ناخالص","impureness | impurity","خالص نہ ہو نے کی حالت یا تصور","the condition of being impure"
"69328",1,"آلائش | گنداپن | گندگی | میلا پن | ناپاکی","contamination | taint","گندا ہونے کی حالت یا تاثر","the state of being contaminated"
"69338",1,"آسودگی | امن وامان | خوشحالی | راحت | فارغ البالی | مالامالی | مرفہ الحال","prosperity","خوش حال یا مالامال ہونے کی حالت یا تاثر","an economic state of growth with rising profits and full employment"
"69347",1,"ثروت | دھن | دولت","wealth | wealthiness","NO_GLOSS","the state of being rich and affluent; having a plentiful supply of material goods and money"
"69349",1,"امیری | دولت مندی","affluence | richness","امیر ہونے کی حالت یا جذبہ","abundant wealth"
"69350",1,"آن بان | پرعیش | ٹھاٹ باٹ | ٹھاٹھ | شان و شوکت | عیش وآرام","comfort | ease","وہ حالت جس میں سبھی قسم کی سہولیات دستیاب ہوں","a freedom from financial difficulty that promotes a comfortable state"
"69357",1,"غریبی | فقر","impoverishment | poorness | poverty","NO_GLOSS","the state of having little or no money and few or no material possessions"
"69371",1,"بدبودار | غلیظ | گندہ پن | ناپاک | نجس","filth | filthiness | foulness | nastiness","گندہ ہونے کی حالت یا احساس","a state characterized by foul or disgusting dirt and refuse"
"69374",1,"اجلاپن | پاکی | پاکیزگی | ستھراپن | شفافیت | صفائی","cleanness","صاف ہونے کی حالت یا احساس","the state of being clean; without dirt or other impurities"
"69377",1,"قطار نما | قطار والا | لائن والا","order | orderliness","قطارمیں ہونے کی حالت","a condition of regular or proper arrangement"
"69392",1,"بد نطمی | بے ترتیبی | بے نظمی","disorder | disorderliness","ترتیب میں نہ ہونے کی حالت یااثر","a condition in which things are not in their expected places"
"69417",1,"کوبڑ","humpback | hunchback | kyphosis","وہ حالت جس میں انسان کی پیٹھ ٹیڑھی ہوجاتی ہےاور پیٹھ کا تھوڑا حصہ باہر نکل جاتاہے","an abnormal backward curve to the vertebral column"
"69434",1,"اٹکاو | اڑچن | رخنہ | رکاوٹ | روک","blockage | obstruction","اٹکنے کا عمل، حالت یا احساس","the state or condition of being obstructed"
"69462",1,"حالت | صورت حال | فضا | کیفیت | ماحول","background | scope | setting","کسی حادثہ، کام، زندگی وغیرہ کے آس پاس یا چاروں جانب کی حقیقی یا منطقی حالت یا صورت حال","the state of the environment in which a situation exists"
"69470",1,"حکمرانی | حکومت | راج | سلطنت","kingdom | land | realm","،وہ مانا ہوا علاقہ جس میں کوئی بااثر ہو","a domain in which something is dominant"
"69474",1,"میدان","preserve","وہ علاقہ جو خاص طور پر کسی کے لیے محفوظ جان پڑتا ہو:""علاج ایک لمبے وقت تک مردوں کا میدان رہا ہے""","a domain that seems to be specially reserved for someone"
"69480",1,"آلودگی","pollution","آلودہ ہونے کی حالت یا تاثر","undesirable state of the natural environment being contaminated with harmful substances as a consequence of human activities"
"69483",1,"ہوائی آلودگی","air pollution","ہوا میں ہونےوالی آلودگی یعنی ہواکے آلودہ کا عمل:""زوردارآواز سےبھی ہوائی آلودگی پھیلتی ہے""","pollution of the atmosphere"
"69488",1,"دخانی کہرا","smog | smogginess","دھوئیں اور کہرے کی آمیزش کے ذریعے ہونے والی فضائی آلودگی:""انسانی زندگی پر دخانی کہرے کا بہت غلط اثر پڑتا ہے""","air pollution by a mixture of smoke and fog"
"69492",1,"بردگی | فرسودگی | کٹاؤ | مٹی","erosion","زمین کی مٹی کا کٹاؤ","condition in which the earth's surface is worn away by the action of water and wind"
