"concept_id","part_of_speech","lemmas","english_lemmas","gloss","english_gloss"
"44283",1,"उच्चतम न्यायालय | सर्वोच्च न्यायालय | सुप्रिम कोर्ट","supreme court | supreme court of the united states | united states supreme court","राष्को सबैभन्दा ठुलो न्यायालय जसले कुनै तल्लो न्यायालयको निर्णयलाई बदलाउने अधिकार राख्छ","the highest federal court in the United States; has final appellate jurisdiction and has jurisdiction over all other courts in the nation"
"44284",1,"उच्च न्यायालय | हाइ कोर्ट","high court | state supreme court | supreme court","सामान्य न्यायालयभन्दा माथिल्लो न्यायालय जसले तल्लो न्यायालयको निर्णय बदलाउन सक्छ","the highest court in most states of the United States"
"44332",1,"केन्द्रीय बैंक","central bank","NO_GLOSS","a government monetary authority that issues currency and regulates the supply of credit and holds the reserves of other banks and sells new issues of securities for the government"
"44378",1,"रेली","mass meeting | rally","विशाल जनसमूहको प्रदर्शन","a large gathering of people intended to arouse enthusiasm"
"44418",1,"समानतावाद | साम्यवाद","communism","त्यो वाद जसले यो प्रतिपादित गर्द छ के भने समाजमा सबैले समान अधिकार पाउन र सबैको रहन-सहनको स्तर एउटै जस्तो होस्","a form of socialism that abolishes private ownership"
"44423",1,"अर्थनीति","economic system | economy","उत्पादन,वितरण तथा उपभोगको नीति वा सिद्धान्त","the system of production and distribution and consumption"
"44433",1,"पीढी | पुस्ता","generation","वंश परम्परामा कसैको बाउ,हजुरबा,जिबा,कुप्राबा आदि वा छोरो,नाति,पनाति आदिका विचारले गणना-क्रममा कुनै स्थान","group of genetically related organisms constituting a single step in the line of descent"
"44485",1,"परदा प्रथा | पर्दा | पर्दा प्रथा","purdah | sex segregation","स्त्रीहरू बाहिर निस्केर मान्छेको सामुन्ने न आउने प्रथा","the traditional Hindu or Muslim system of keeping women secluded"
"44495",1,"मन्त्री-मण्डल | मन्त्रीमण्डल","cabinet","कुनै देश,राज्य,संस्था आदिका मन्त्रीहरूको समूह","persons appointed by a head of state to head executive departments of government and act as official advisers"
"44544",1,"अश्‍वसेना | अश्‍वारोहीसेना | रिसल्ला","horse cavalry","ती सेना जसले सैनिक घोडामा चढेर युद्ध गर्छन्:महारणा प्रतापका अश्‍व सेना नदी नालाहरू तर्दै अविराम गतिमा बढ्दै जाँदै थिए","an army unit mounted on horseback"
"44546",1,"पदसेना | पैदलसेना","foot | infantry","ती सेना जसका सैनिकहरू कुनै वाहनमा चढदैनन् तापनि माटामा रहेर युद्ध गर्छन्:प्राचीन कालमा युद्धमा पद सेनाको धेरै महत्त्व हुन्थ्यो","an army unit consisting of soldiers who fight on foot"
"44603",1,"मिसन","foreign mission | mission | missionary post | missionary station","कुनै धर्म वा पन्थको प्रचार गर्ने संस्था","an organization of missionaries in a foreign land sent to carry on religious work"
"44630",1,"अधिष्ठान | संस्था | संस्थान","institute","साहित्य,विज्ञान,कला आदिको उन्नतिका लागि स्थापित समाज","an association organized to promote art or science or education"
"44632",1,"प्रदर्शनी | मेला","exhibition | expo | exposition","मान्छेलाई देखाउनका लागि किसिम-किसिमका चिजहरू एकै ठाउँमा राख्‍ने क्रिया","a collection of things (goods or works of art etc.) for public display"
"44640",1,"कर्मी दल | श्रमिक दल","working group | working party","एकसँगै काम गर्नेको दल","a group of people working together temporarily until some goal is achieved"
"44676",1,"अभिनिर्णायक | जुरी | न्याय समिति","jury | panel","न्यायाधीशसँग बसेर कोही दोषी वा निर्दोषीहुने सम्बन्धमा निर्णय दिने व्यक्‍ति","a committee appointed to judge a competition"
"44753",1,"कवायद | परेड","parade","सैनिकहरू वा यस खालका कुनै दल आदिको  कवायद","a ceremonial procession including people marching"
"44760",1,"मलामी","cortege","त्यो यात्रा जसमा मृत व्यक्ति या लाशलाई लिएर त्यसको अन्तिम क्रियाका लागि श्मशान, कब्रगाह आदि जान्छन्","a funeral procession"
"44771",1,"ताँती | लहर | लाइन | लाम | श्रेणी","row","यस्तो परम्परा जसमा एउटै प्रकारका वस्तुहरू, व्यक्ति वा जीव एक अर्काको पछि  एउटै लाममा हुन्छन्","an arrangement of objects or people side by side in a line"
"44795",1,"तन्त्र | व्यवस्था","scheme | system","स्वतन्त्र तर एक दोस्रोसित जोडिएको तत्वको त्यो समूह जसले एक एकाइको निर्माण हुन्छ","a group of independent but interrelated elements comprising a unified whole"
"44810",1,"जङ्गल | वन | वनजङ्गल","forest | wood | woods","NO_GLOSS","the trees and other plants in a large densely wooded area"
"44838",1,"नोकरसाही","bureaucracy | bureaucratism","त्यो शासन पद्धति जसमा सबै अधिकार ठुला-ठुला राज्य कर्मचारीका हातमा हुन्छ","nonelective government officials"
"44844",1,"शृंखला","series","क्रममा आउने वा रहेका धेरै कुराहरू, चीजहरू, घटनाहरू आदि जुन एक अर्कासँग सम्बन्धित हुन्छ","similar things placed in order or happening one after another"
"44860",1,"धारा | प्रवाह | श्रोत","current | flow | stream","एकपछि अर्को भइरहेका घटनाहरू वा एकोहोरो विचारहरूको प्रभावशाली क्रम:यस लेखमा लेखकको विचारको प्रवाह छ  काव्य-गोष्ठीमा कविताहरुको प्रवाहले श्रोताहरू बाँधिएका थिए","dominant course (suggestive of running water) of successive events or ideas"
"44870",1,"डाक","mail | post","हुलाक व्यवस्थाद्वारा ल्याउने वा लैजाने चिट्ठीहरू:हुलाके प्रतिदिन चारबजे डाक ल्याउने गर्छ","any particular collection of letters or packages that is delivered"
"45004",1,"ठेगाना | पत्ता","address","ठेगाना वा स्थान सूचित गर्ने त्यो कुरा जसद्वारा कोहीसमक्ष पुगिन्छ वा कसैलाई भेटिन्छ","the place where a person or organization can be found or communicated with"
"45009",1,"तहसिल","administrative district | administrative division | territorial division","कुनै मण्डल वा जिल्लाको एउटा विशेष सानो भाग:तहसिलको सबैभन्दा ठुलो अधिकारी तहसिलदार हुन्छ","a district defined for administrative purposes"
"45035",1,"वातावरण | वायुमण्डल","air | atmosphere","त्यो हावा जसले पृथ्वीलाई चारैतिरबाट घेरेको छ","the mass of air surrounding the Earth"
"45042",1,"अंतरिक्ष | अन्तरिक्ष | अर्णव","outer space","पृथ्वी र अर्को  ग्रह या नक्षत्रका बीचको स्थान","any location outside the Earth's atmosphere"
"45057",1,"बन्जर | बाँझो","barren | waste | wasteland","त्यो माटो जसमा वालुवा धेरै छ र जुन खेती गर्न योग्य हुँदैन:धेरै दिनसम्म खेती नगर्नाले यो माटो बाँझो भयो","an uninhabited wilderness that is worthless for cultivation"
"45062",1,"मरुभूमि | मरुस्थल","desert","त्यो निर्जल स्थान जहाँ बालुवा नै बालुवा हुन्छ:ऊँटलाई मरूभूमिको जहाज भनिन्छ","arid land with little or no vegetation"
"45082",1,"तल | सतह | स्तर","face | side","कुनै वस्तुको माथिल्लो वा बाहिरको फैलावट","a surface forming part of the outside of an object"
"45090",1,"बोर्डर | सीमा | सीमाना | हद","bound | boundary | bounds","कुनै प्रदेश वा वस्तुका चारैतिरका विस्तारको अन्तिम रेखा वा स्थान","the line or plane indicating the limit or extent of something"
"45119",1,"चुङ्गी | नाका","checkpoint","त्यो प्रमुखस्थान जहाँबाट कुनै नगर आदिमा जाने मार्ग आरम्भ हुन्छ","a place (as at a frontier) where travellers are stopped for inspection and clearance"
"45126",1,"घाटी | नदी-घाटी","basin | river basin","नदीद्वारा छोडिएको क्षेत्र","the entire geographical area drained by a river and its tributaries"
"45133",1,"कब्रस्थान | चिहान | चिहानघारी","burial ground | burial site | burying ground | cemetery | graveyard | memorial park | necropolis","NO_GLOSS","a tract of land used for burials"
"45142",1,"केन्द्र | बीच | मध्य भाग | माझ","center | centre | eye | heart | middle","माझको भाग वा स्थान","an area that is approximately central within some larger region"
"45250",1,"अधिराज्य | चक्रवर्तीराज्य | साम्राज्य","empire | imperium","त्यो ठुलो राज्य जसको अधीनमा धेरै देश होस् र जसमा कुनै एउटा सम्राटको शासन होस्:सम्राट अशोकको साम्राज्य धेरै विस्तृत थियो","the domain ruled by an emperor or empress; the region over which imperial dominion is exercised"
"45255",1,"राज्य | रियासत","kingdom | realm","एकजना राजा वा रानीद्वारा शासित क्षेत्र","the domain ruled by a king or queen"
"45264",1,"घर","home | place","NO_GLOSS","where you live at a particular time"
"45276",1,"दक्खिन | दक्षिण","south | southland","दक्षिण दिशातिर पर्ने प्रदेश","any region lying in or toward the south"
"45292",1,"भूमध्यरेखा | विषुवत् रेखा","equator","भूगोलमा पृथ्वी तहको ठिक माझ सूचित गर्ने एउटा कल्पित रेखा जुनचाहिँ दुवै ध्रूवको बराबर टाढामा पर्छ","an imaginary line around the Earth forming the great circle that is equidistant from the north and south poles"
"45341",1,"निवास-स्थल | निवास-स्थान | निवास स्थल | निवास स्थान | बस्ने ठाउँ | वास स्थान","habitation","त्यो स्थान या क्षेत्र जहाँ  कुनै प्राणीको आवास छ","the native habitat or home of an animal or plant"
"45348",1,"नरक | नर्क","hell | hell on earth | hellhole | inferno | snake pit | the pits","धेरै फोहोरी वा कष्टदायक स्थान","any place of pain and turmoil"
"45349",1,"गोलार्द्ध | गोलार्ध","hemisphere","पृथ्वीको आधाभाग जुनचाहिँ त्यसलाई उत्तर र दक्षिण ध्रुवका बिचमा काट्ता बनिन्छ","half of the terrestrial globe"
"45367",1,"क्षितिज | दिगन्त","apparent horizon | horizon | sensible horizon | skyline | visible horizon","दृष्टिको पहुँचको अन्तिम सीमानाको त्यो  गोलाकार स्थान जहाँ अकास र पृथ्वी दुवै टाँसिए जस्तो लाग्छ","the line at which the sky and Earth appear to meet"
"45405",1,"तह | परत | स्तर","layer","सतहमा फैलिएको कुनै अर्को वस्तुको दोस्रो परत","a relatively thin sheetlike expanse or region lying over or under another"
"45424",1,"अक्ष रेखा | अक्षांश | अक्षाङ्श रेखा","latitude | line of latitude | parallel | parallel of latitude","भूगोलमा पृथ्वीमाथि पूर्वबाट पश्चिम गएको समान अन्तर भएको (काल्पनिक) रेखा","an imaginary line around the Earth parallel to the equator"
"45429",1,"देशांश | रेखांश","longitude","पृथ्वीको मानचित्रमा उत्तर-दक्षिण तानिएको एउटा सर्वमान्य मध्यरेखाबाट पूर्व वा पश्‍चिमका देशहरू वा सथानहरूको दूरी","the angular distance between a point on any meridian and the prime meridian at Greenwich"
"45444",1,"अधर | बीच","midair","पृथ्वी र अकाश बीचको स्थान:“जादुगर अधरमा अडकिरह्यो""","some point in the air; above ground level"
"45456",1,"उत्तरी गोलार्ध","northern hemisphere","विषुवत रेखाको मास्तिर, पृथ्वीको उत्तरी भाग","the hemisphere north of the equator"
"45458",1,"कक्ष | घेरा | परिधि","celestial orbit | orbit","नियत वा नियमित र प्राय","the (usually elliptical) path described by one celestial body in its revolution about another"
"45528",1,"पहरी चौकी","post | station","त्यो स्थान जहाँ पहरा दिन सिपाही हुन्छन्","the position where someone (as a guard or sentry) stands or is assigned to stand"
"45553",1,"गौचरण | बगर","range","त्यो भूमि जसलाई पशुहरू चर्नका लागि खाली छोडिएको छ:उसले गाई चराउन गौचरणमा लगेको छ","a large tract of grassy open land on which livestock can graze"
"45554",1,"पछाडि | पछिल्लो भाग | पश्च भाग | पश्चभाग | पृष्ठ भाग","back end | backside | rear","कुनै वस्तु आदिको पछिल्लो भाग","the side of an object that is opposite its front"
"45588",1,"छिमेक | प्रतिवेश","locality | neck of the woods | neighborhood | neighbourhood | vicinity","कुनै स्थानको छेउछाउको स्थान","a surrounding or nearby region"
"45602",1,"आश्रय | छत्रछाया | शरण | साहारा","refuge | safety","रक्षा पाउने स्थान","a safe place"
"45621",1,"भू-दृश्य | सिनेरी","scenery","भूमि वा ठाउँको प्राकृतिक रूप","the appearance of a place"
"45631",1,"भाग | शाखा | सेक्सन","section","कुनै विभाग अन्तर्गतको कुनै सानो विभाग","a distinct region or subdivision of a territorial or political area or community or group of people"
"45636",1,"बाहु | भुज | भुजा","side","ज्यामितिमा कुनै क्षेत्रको किनार वा किनारको रेखा","a line segment forming part of the perimeter of a plane figure"
"45718",1,"टोल | महल्ला | मुहल्ला","ward","सहरको त्यो विभाग जसमा धेरै घर हुन्छन्","a district into which a city or town is divided for the purpose of administration and elections"
"45719",1,"कलनी | गाउँ | ग्राम | बस्ती","settlement","त्यो स्थान जहाँ केही मानिस घर बनाएर बस्छन्","an area where a group of families live together"
"45729",1,"क्यारी","patch | plot | plot of ground","खेत,बगैँचा आदिमा अलि-अलि पर सीमाले बनाइएको त्यो विभाग जसमा बोट रोप्ने वा लगाउने गरिन्छ","a small area of ground covered by specific vegetation"
"45780",1,"जन्म राशि | राशि | रास","house | mansion | planetary house | sign | sign of the zodiac | star sign","क्रान्तिवृत्तमा पर्ने ताराका  वारह समूहबाट प्रत्येक जुन चाहि यी हुन- मेष,वृष,मिथुन,कर्क,सिंह,कन्या,तुला,धनु,मकर,कुम्भ र मीन","(astrology) one of 12 equal areas into which the zodiac is divided"
"45808",1,"अफरिकी-देश | अफरिकी देश | अफ्रिकी-देश | अफ्रिकी देश | अफ्रिकी राष्ट्र","african country | african nation","अफ्रिका महाद्वीपमा स्थित देश","countries occupying the African continent"
"45809",1,"एसियाको देश | एसियाको राष्ट्र","asian country | asian nation","त्यो देश जुनचाहिँ एसिया महादेशका अन्तर्गत स्थित छ","nations occupying the Asian continent"
"45811",1,"उत्तर-अमरिकी राष्ट्र | उत्तर-अमेरिकी देश | उत्तर-अमेरिकी राष्ट्र | उत्तर अमरिकी राष्ट्र | उत्तर अमेरिकी देश | उत्तर अमेरिकी राष्ट्र | उत्तरअमरिकी राष्ट्र | उत्तरअमेरिकी देश | उत्तरअमेरिकी राष्ट्र | उत्तरी-अमेरिकी देश | उत्तरी-अमेरिकी राष्ट्र | उत्तरी अमरिकी देश | उत्तरी अमेरिकी देश | उत्तरी अमेरिकी राष्ट्र | उत्तरीअमरिकी देश | उत्तरीअमेरकी राष्ट्र | उत्तरीअमेरिकी देश | उत्तरीअमेरिकी राष्ट्र","north american country | north american nation","त्यो देश जुन उत्तर अमेरिकामा छ","a country on the North American continent"
"45821",1,"बादशाही | राजगशासन","sultanate","बादशाह वा सुल्तानको अधिकार वा अधिकार क्षेत्र","country or territory ruled by a sultan"
"45924",1,"उपसागर | खाडी","bay | embayment","समुद्रको त्यो सानो भाग जुन तीनतिर स्थलभागले घेरिएको हुन्छ:यो जहाज बङ्गालको खाडी भएर जान्छ","an indentation of a shoreline larger than a cove but smaller than a gulf"
"45926",1,"तिर् | बगर् | रेति | समुद्रतट","beach","NO_GLOSS","an area of sand sloping down to the water of a sea or lake"
"45928",1,"तली | पिँध","bed | bottom","जलाशयका तलको भूमि","a depression forming the ground under a body of water"
"45932",1,"घार | चाको | छत्ता","honeycomb","मौरीहरूको घर","a structure of small hexagonal cells constructed from beeswax by bees and used to store honey and larvae"
"45953",1,"पिण्ड","body","ठोस गोलो वा कुनै गोलो पदार्थ","an individual 3-dimensional object that has mass and that is distinguishable from other objects"
"45967",1,"गटी | ढुङ्गा | रोडा","brickbat","इँटा वा ढुङ्गाको सानो टुकुरो","a fragment of brick used as a weapon"
"45970",1,"फोको | बबल | बुद्बुद","bubble","NO_GLOSS","a hollow globule of gas (e.g., air or carbon dioxide)"
"45974",1,"पथरी | स्टोन","calculus | concretion","एउटा रोग जसमा मूत्राशय आदिमा पत्थरको सासानो टुक्डा बनेर जम्छ","a hard lump produced by the concretion of mineral salts; found in hollow organs or ducts of the body"
"45979",1,"अंतरीप | अन्तरिप | अन्तरीप","cape | ness","पृथ्वीको त्यो भाग जुन टाढासम्म समुद्रमा पुगेको हुन्छ","a strip of land projecting into a body of water"
"45984",1,"ओडार | गुफा | भ्वाङ","cave","मैदान वा पहाडको फेद वा भित्रको विस्तृत र खाली ठाउँ जसमा प्राय:सिंह ओडारमा बस्छ","a geological formation consisting of an underground enclosure with access from the surface of the ground or from the sea"
"45987",1,"आकाश पिंड | आकाशीय पिण्ड | खगोलीय पिण्ड | निशापुत्र","celestial body | heavenly body","अकाशमा देखिने प्राकृतिक पिण्ड","natural objects visible in the sky"
"46006",1,"चट्टान | ठाडोभीर | भीर","cliff | drop | drop-off","NO_GLOSS","a steep high face of rock"
"46009",1,"बादल | मेघ","cloud","पृथ्वीको जलबाट निस्किएको त्यो बाफ जुन घना भएर अक्काशमा फैलिन्छ र जसबाठ पानी पर्छ:अक्काशमा कालो बादल लागेको छ","a visible mass of water or ice particles suspended at a considerable altitude"
"46020",1,"उल्का | धूमकेतु | पुच्छ्रेतारो","comet","धूमकेतु सौरमण्डलीय वस्तु हो जुन ढुङ्गो, धुलो, बरफ र ग्यासद्वारा बनिएका ससाना टुक्रा हुन्छन् यसले ग्रहहरूकै जस्तो सूर्यको परिक्रमा गर्छ:धूमकेतु कहिलेकाँही देखिन्छ","(astronomy) a relatively small extraterrestrial body consisting of a frozen mass that travels around the sun in a highly elliptical orbit"
"46024",1,"महादेश | महाद्वीप","continent","पृथ्वीको स्थल भागका ठुल्ठुला प्राकृतिक भू-भागहरूबीच प्रत्येक:भारत एसिया महाद्वीपमा स्थित छ","one of the large landmasses of the earth"
"46034",1,"कुनु | कोण","corner","विभिन्न दिशाबाट आएर एकै स्थानमा मिसिने रेखाहरू वा धरातलका बीचको स्थान:मिठाईको दोकान बजारको दक्षिण कुना छ","a projecting part where two sides or edges meet"
"46039",1,"चिरा | दरार | धसान | प्वाल","cleft | crack | crevice | fissure | scissure","कुनै चिज फाट्दा बीचमा पर्ने खाली ठाउँ","a long narrow opening"
"46056",1,"चाया","dandruff","टाउकाको छाला मास्तिरको त्यो पातलो तह जुन चाहिँ धेरै साना टुक्रामा फाटेर वा टुक्रिएर निस्किन्छन्","loose scales shed from the scalp"
"46070",1,"रहलपहल","discard","उपयोग गरेको वा कुनै अन्य कारण-वश छोडिएको पदार्थ","anything that is cast aside or discarded"
"46091",1,"भुङ्ग्रो","coal | ember","बल्दैगरेको दाउरो, कोइला आदिको टुकुरो","a hot fragment of wood or coal that is left from a fire and is glowing or smoldering"
"46123",1,"गाज | फिँज | फेन","foam | froth","कुनै तरल पदार्थको साना बुलबुलाहरूको समूह:नुहाउँदा नानीले फिँज हातमा लिएर एकअर्कामाथि फ्याँकिरहेका थिए","a mass of small bubbles formed in or on a liquid"
"46132",1,"जीवावशेष | जीवाश्म","fossil","बहुत प्राचीन कालको जीव-जन्तु,वनस्पति आदिका ती अवशिष्ट रूप जुन जमिन खन्दा त्यसको भित्र स्तरमा दबिएको पाइन्छॐ","the remains (or an impression) of a plant or animal that existed in a past geological age and that has been excavated from the soil"
"46134",1,"धुलो","fragment","कुनै वस्तुको त्यो रूप जुन चाहिँ त्यसलाई धेरै कुल्चिने वा कुट्नाले प्राप्‍त हुन्छ","a piece broken off or cut off of something else"
"46144",1,"ग्लेसियर | हिमनद | हिमनदी | हिमानी","glacier","बरफको नदी","a slowly moving mass of ice"
"46150",1,"गेडा | दाना | बियाँ","grain","कुनै सानो वस्तु विशेषगरि गोल","a small hard particle"
"46152",1,"गुरुत्वाणु","graviton","NO_GLOSS","a gauge boson that mediates the (extremely weak) gravitational interactions between particles"
"46177",1,"छिँड | छिद्र | दुलो | प्वाल","hole","कुनै चिजबीचको खाली ठाउँ","an opening into or through something"
"46215",1,"टापू | द्वीप","island","NO_GLOSS","a land mass (smaller than a continent) that is surrounded by water"
"46216",1,"सङ्योगभूमि | स्थलमध्यडमरु","isthmus","दुई ठुला भूभागलाई जोड्ने साँगुरो भूभाग जसका दुवैतिर पानी हुन्छ:पानामा स्थलडमरुमध्यले उत्तर र दक्षिण अमेरिकालाई जोड्छ","a relatively narrow strip of land (with water on both sides) connecting two larger land areas"
"46230",1,"झील | ताल | पोखरी | सरोवर","lake","लामो-फराकिलो जलाशय विशेषगरी प्राकृतिक:उनी तालमा नुहाउँदै छन्","a body of (usually fresh) water surrounded by land"
"46235",1,"जमीन | थल | भूमि | भूस्थल | सरजमीं | स्थल","dry land | earth | ground | land | solid ground | terra firma","त्यो भूमि जो जलरहित हुन्छ","the solid part of the earth's surface"
"46272",1,"दलदल | भास | हिलो","fen | fenland | marsh | marshland","त्यो माटो जुन धेरै तलसम्म गिलो र नरम हुन्छ तथा जसमा कुनै वस्तु भासिँदै जान्छ:ऊ दलदलमा लड्यो","low-lying wet land with grassy vegetation; usually is a transition zone between land and water"
"46275",1,"गुन्द्री | चटाइ | मान्द्रो | सुकुल","mat","परालको सिन्का आदिले बनाएको बिछ्यौना:त्यो चटाइमा सुतेको छ","a mass that is densely tangled or interwoven"
"46282",1,"मध्याणु","meson | mesotron","NO_GLOSS","an elementary particle responsible for the forces in the atomic nucleus; a hadron with a baryon number of 0"
"46286",1,"उल्का | उल्कापिण्ड | धुमकेतु","meteor | meteoroid","एकखाले चम्किलो पिण्ड जुनचाहिँ कहिलेकाहीँ राती अकासमा यता-उता जाने वा पृथ्वीमा झर्दै गरेको देखिन्छ:श्‍याम खगोल विज्ञानअन्तर्गत उल्काको अध्ययन गर्दै छ","(astronomy) any of the small solid extraterrestrial bodies that hits the earth's atmosphere"
"46292",1,"माझधार","midstream","नदी आदिको मध्यभागको धार","the middle of a stream"
"46294",1,"आकाशगङ्गा | मन्दाकिनी","milky way | milky way galaxy | milky way system","धेरै ताराहरूको एउटा विस्तृत समूह जुनचाहिँ अक्कासमा उत्तर-दक्षिणतिर फैलिएको छ","the galaxy containing the solar system; consists of millions of stars that can be seen as a diffuse band of light stretching across the night sky"
"46311",1,"मुख","mouth","कुनै वस्तुको मथिल्लो वा बाहिर खुलेको भाग जहाँबाट कुनै वस्तु आदि  भित्र जान्छ वा बाहिर निस्कन्छ","an opening that resembles a mouth (as of a cave or a gorge)"
"46337",1,"कालो बादल | घटाटोप | घनघोर घटा","nimbus | nimbus cloud | rain cloud","अकाशमा चारैतिर घेरिएर आएको कालो बादलको समूह","a dark grey cloud bearing rain"
"46351",1,"महासागर | समुद्र | समुन्द्र","ocean","पानीको धेरै ठुलो जलराशि:हिन्द महासागर विश्‍‍वको तेस्रो सबैभन्दा ठुलो महासागर हो","a large body of water constituting a principal part of the hydrosphere"
"46377",1,"प्राय:द्वीप","peninsula","स्थलको त्यो भाग जुन तीनतिरबाट पानीले घेरेको हुन्छ:भारत एउटा प्राय:द्वीप हो","a large mass of land projecting into a body of water"
"46390",1,"ग्रह | पिण्ड","major planet | planet","त्यो खगोलीय पिण्ड जसले सूर्यलाई परिक्रमा गर्छन्:पृथ्वी एउटा ग्रह हो","(astronomy) any of the nine large celestial bodies in the solar system that revolve around the sun and shine by reflected light; Mercury, Venus, Earth, Mars, Jupiter, Saturn, Uranus, Neptune, and Pluto in order of their proximity to the sun; viewed from the constellation Hercules, all the planets rotate around the sun in a counterclockwise direction"
"46421",1,"इन्द्रधनुष | इन्द्रेणी","rainbow","सात रङको त्यो अर्धवृत्त जुन वर्षामा अकाशमा घामको छेउको दिशामा देखिन्छ:वर्षाकालमा इन्द्रेणीले अकाशको सौन्दर्य बढाउँछ","an arc of colored light in the sky caused by refraction of the sun's rays by rain"
"46449",1,"नदी","river","NO_GLOSS","a large natural stream of water (larger than a creek)"
"46468",1,"उपग्रह","satellite","त्यो खगोलीय पिण्ड जसले कुनै ग्रहको परिक्रमा गर्छ:चन्द्र पृथ्वीको एउटा उपग्रह हो","any celestial body orbiting around a planet or star"
"46493",1,"किनार | छेउ | तीर","shore","नदी वा जलाशयको छेउ:नदीका किनारमा उनी नाउलाई पर्खिरहेका थिए","the land along the edge of a body of water"
"46504",1,"अक्कास | आकाश | गगन | नभ","sky","NO_GLOSS","the atmosphere and outer space as viewed from the earth"
"46511",1,"काँचुली","slough","साँप आदिको आफैँ-आफ झर्ने खालको बोक्रो","any outer covering that can be shed or cast off (such as the cast-off skin of a snake)"
"46525",1,"झिल्को | फिलुङ्गो","spark","आगाको सानो कण वा झिल्को:झिल्को पर्नासाथ धोतीमा प्वाल पर्‍यो","a small fragment of a burning substance thrown out by burning material or by friction"
"46536",1,"तारा | तारामण्डल | नक्षत्र","star","अकासमा देखिने स्थिर खगोलीय पिण्ड जुन राती चम्किँदै गरेको देखिन्छ:पृथ्वीबाट धेरै टाढा हुनका कारणले ताराहरू साना देखिन्छन्","any celestial body visible (as a point of light) from the Earth at night"
"46544",1,"जल-डमरु","sound | strait","मसिनो जलधारा जसले दुइटा समुद्रहरू वा खाडीलाई जोड्छ:कोरिया जल-डमरुले पूर्वी चिनी सागर र जापानी समुद्रलाई जोड्छ","a narrow channel of the sea joining two larger bodies of water"
"46559",1,"घाम | रवि | सुर्य | सूर्य","sun","NO_GLOSS","a typical star that is the source of light and heat for the planets in the solar system"
"46566",1,"धरातल | माटो | सतह","earth's surface | surface","पृथ्वीको सबै माथिल्लो तह:सम्पूर्ण धरातल पानी र माटो दुई भागमा विभक्‍त छ","the outermost level of the land or sea"
"46572",1,"पठार","plateau | tableland","त्यो लामो-फराकिलो अग्लो मैदान जुनचाहिं छेउ-छाउका अरू कुनै ठाउँभन्दा अग्लामा हुन्छ","a relatively flat highland"
"46620",1,"घाटी","vale | valley","दुइटा पर्वतका बीचको भूमि:घाटीमा धेरै किसिमका बिरुवा छन्","a long depression in the surface of the land that usually contains a river"
"46641",1,"छहरो | छागो | झरना | झर्ना","falls | waterfall","NO_GLOSS","a steep descent of the water of a river"
"46664",1,"कल्पित जीव | काल्पनिक जीव | काल्पनिक प्राणी","imaginary being | imaginary creature","त्यो प्राणी जसको कल्पना गरिएको हुन्छ तर जो वास्तवमा हुँदैन","a creature of the imagination; a person that exists only in legends or myths or fiction"
"46725",1,"दिव्यपुरुष","spiritual being | supernatural being","त्यो व्यक्‍ति जुनचाहिं लौकिक हैन तर जसको स्वर्गीय भएको कल्पना गरिएको छ","an incorporeal being believed to have powers to affect the course of human events"
"46771",1,"देवदुत","angel","NO_GLOSS","spiritual being attendant upon God"
"46811",1,"पिचाश | पिशाच | प्रेत | भूत","ghost","कुनै मरेका व्यक्‍तिको आत्माको त्यो रूप जुनचाहिँ मोक्ष वा मुक्‍तिका अभावमा उसलाई प्राप्‍त हुन्छ र जसमा ऊ प्राय:आधुनिक युगमा भूतको कुनै अस्तित्व छैन","the visible disembodied soul of a dead person"
"46879",1,"बालिक | वयस्क","adult | grownup","बाल्यावस्था पार गरेको  व्यक्ति","a fully developed person from maturity onward"
"46910",1,"उपभोक्‍ता | भोक्‍ता","consumer","त्यो जुन वस्तुहरू,सेवाहरू आदि उपभोग गर्नु वा त्यसलाई काममा लगाउनु","a person who uses goods or services"
"46922",1,"अभियन्ता | इन्जिनियर","applied scientist | engineer | technologist","अभियान्त्रिक विद्याका ज्ञाता","a person who uses scientific knowledge to solve practical problems"
"46942",1,"निरपराधी | निर्दोष","inexperienced person | innocent","त्यो व्यक्तिजुनचाहिँ अपराधी हैन","a person who lacks knowledge of evil"
"46954",1,"जन | जनता | जनसाधारण | परजा | प्रजा | रैती","national | subject","कुनै राजाको अधीन या उनको राज्यमा रहने मानिस","a person who owes allegiance to that nation"
"46961",1,"अग्रदूत | अग्रिम सन्देश वाहक | दूत","forerunner | precursor","त्यो जुन कोहीभन्दा पहिलै आएर ऊ आउने  सूचना दिन्छ","a person who goes before or announces the coming of another"
"46965",1,"पाउने मान्छे | प्रापक | प्राप्‍त कर्ता","receiver | recipient","पाउने मान्छे","a person who gets something"
"46999",1,"गोरा | गौर श्र्वेत","caucasian | white | white person","युरोप वा अमेरिकाको निवासी जसको शरीरको वर्ण अत्याधिक गोरो वा सेतो हुन्छ","a member of the Caucasoid race"
"47016",1,"एसियन | एसिया-वासी | एसिया वासी | एसियाइ | एसियावासी","asian | asiatic","एसियाको निवासी","a native or inhabitant of Asia"
"47208",1,"तमिल","tamil","तमिलनाडूका निवासी","a member of the mixed Dravidian and Caucasian people of southern India and Sri Lanka"
